ingredient,canonical_name,groq_confidence,fda_search_term,brand_names,generic_names,manufacturers,dosage_forms,warnings_count,interactions_count,adverse_count,indications_count,first_warning,first_interaction,first_adverse,first_indication
umeclindinium,umeclidinium,0.99,umeclidinium,Anoro Ellipta | Trelegy Ellipta | Umeclidinium and Vilanterol Ellipta,"FLUTICASONE FUROATE, UMECLIDINIUM BROMIDE AND VILANTEROL TRIFENATATE | UMECLIDINIUM BROMIDE AND VILANTEROL TRIFENATATE",GlaxoSmithKline LLC | Prasco Laboratories,,0,10,13,5,,7 DRUG INTERACTIONS,6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in labeling:,1 INDICATIONS AND USAGE ANORO ELLIPTA is indicated for the maintenance treatment of patients with chronic obstructive pulmonary disease (COPD)
undecylenic acid,undecylenic acid,0.99,undecylenic acid,Derman Antifungal | Tripenicol C | Vite20,UNDECYLENIC ACID | ZINC UNDECYLENATE,"Blaine Labs Inc. | Compania Internacional de Comercio, S.A.P.I de C.V. | Trifluent Pharma LLC",,5,0,0,1,"Warnings For external use only Do not use on children under 2 years of age, unless directed by a doctor",,,Uses For the treatment of athlete´s foot
undenatured type ii colagen,collagen,0.95,collagen,Ligatend Liquescence | MACI | Massage cream for stretch marks,"AUTOLOGOUS CULTURED CHONDROCYTES | HELIANTHUS ANNUUS (SUNFLOWER) SEED 0IL,BUTYROSPERMUM PARKII (SHEA) BUTER,ARGANIA SPINOSA KERNEL 0IL,TOCOPHEROL,CENTELLA ASIATICA EXTRACT,CERAMIDE NP,SOLUBLE COLLAGEN,HYDROLYZED ELASTIN,PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL | HYPERICUM PERFORATUM, RUTA GRAVEOLENS, ARNICA MONTANA, BRYONIA (ALBA), CHONDROITIN SULFATE, COLLAGEN, EUPATORIUM PERFOLIATUM, MEDULLA OSSIS SUIS, RHUS TOX, MANGANUM METALLICUM, MAGNESIUM PHOSPHORICA","Guangzhou Senmai Biotechnology Co. | Nutritional Specialties, Inc. | Vericel Corporation",,5,0,13,5,"WARNINGS: If pregnant or breast-feeding, ask a health professional before use",,"6 ADVERSE REACTIONS The most frequently occurring adverse reactions (≥5%) reported for MACI were arthralgia, tendonitis, back pain, joint swelling, and joint effusion","1 INDICATIONS AND USAGE MACI ® (autologous cultured chondrocytes on porcine collagen membrane) is an autologous cellularized scaffold product indicated for the repair of single or multiple symptomatic, full-thickness cartilage defects of the knee with or without bone involvement in adults"
upadacitinib,upadacitinib,1.0,upadacitinib,Rinvoq,UPADACITINIB,AbbVie Inc.,,0,10,7,5,,"7 DRUG INTERACTIONS Strong CYP3A4 Inhibitors : See the Full Prescribing Information for dosage modification for patients with atopic dermatitis, ulcerative colitis, and Crohn’s disease",6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in the labeling: Serious Infections [see Warnings and Precautions ( 5.1 )] Mortality [see Warnings and Precautions ( 5.2 )] Malignancy and Lymphoproliferative Disorders [see Warnings and Precautions ( ,1 INDICATIONS AND USAGE RINVOQ/RINVOQ LQ is a Janus kinase (JAK) inhibitor
urea,urea,0.99,urea,UREA 40% | Urea Cream 40 Percent | Urea Cream 40%,UREA,"Akron Pharma Inc. | Gabar Health Sciences Corp. | Method Pharmaceuticals, LLC",,2,0,1,2,Warnings For topical use only,,"Adverse Reactions Transient stinging, burning, itching or irritation may occur and normally disappear upon discontinuing the medication","Indications and Usage For debridement and promotion of normal healing of hyperkeratotic surface lesions, particularly where healing is retarded by local infection, necrotic tissue, fibrinous or purulent debris or eschar"
ursodeoxycholic acid,ursodeoxycholic acid,0.99,ursodeoxycholic acid,Moisturizing Antibacterial | Naproxen,BENZALKONIUM CHLORIDE | NAPROXEN,A-S Medication Solutions | Walmart Inc.,,8,2,4,1,WARNINGS NOT FOR INJECTION,Drug Interactions: Specific drug interaction studies have not been conducted with ofloxacin ophthalmic solution,ADVERSE REACTIONS Ophthalmic use: The most frequently reported drug-related adverse reaction was transient ocular burning or discomfort,INDICATIONS AND USAGE Ofloxacin ophthalmic solution is indicated for the treatment of infections caused by susceptible strains of the following bacteria in the conditions listed below:
ustekinumab,ustekinumab,1.0,ustekinumab,Ustekinumab-aekn | YESINTEK,USTEKINUMAB | USTEKINUMAB-AEKN,"Biocon Biologics Inc. | Teva Pharmaceuticals USA, Inc.",,0,10,7,5,,7 DRUG INTERACTIONS 7.1 Concomitant Therapies In trials in subjects with plaque psoriasis the safety of ustekinumab products in combination with immunosuppressive agents or phototherapy has not been evaluated,6 ADVERSE REACTIONS The following serious adverse reactions are discussed elsewhere in the label: Infections [see Warnings and Precautions ( 5.1 )] Malignancies [see Warnings and Precautions ( 5.4 )] Serious Hypersensitivity Reactions [see Warnings and Precautions ( 5.5 )] Posterior Reversible Encep,1 INDICATIONS AND USAGE Ustekinumab-aekn is a human interleukin-12 and -23 antagonist indicated for the treatment of: Adult patients with: moderate to severe plaque psoriasis (PsO) who are candidates for phototherapy or systemic therapy
uva ursi,arbutin,0.95,arbutin,DARKSPOTREMOVERILLUMINATINGFACECREAM | Reoganic EX Whitening Pore Care Deodorant | remove black milk cream,"ARBUTIN, NIACINAMIDE, ADENOSINE | DARKSPOTREMOVERILLUMINATINGFACECREAM | REMOVE BLACK MILK CREAM","Guangzhou Kadiya Biotechnology Co., Ltd. | Guangzhou Yanxi Biotechnology Co., Ltd | LAON COMMERCE co ltd",,5,0,0,1,[Precautions for use] 1,,,"Before use, remove sweat, water, and oil, and apply evenly to the armpit while rolling the ball in a clean state, then dry completely before wearing clothes"
uva ursi ext,arbutin,0.95,arbutin,DARKSPOTREMOVERILLUMINATINGFACECREAM | Reoganic EX Whitening Pore Care Deodorant | remove black milk cream,"ARBUTIN, NIACINAMIDE, ADENOSINE | DARKSPOTREMOVERILLUMINATINGFACECREAM | REMOVE BLACK MILK CREAM","Guangzhou Kadiya Biotechnology Co., Ltd. | Guangzhou Yanxi Biotechnology Co., Ltd | LAON COMMERCE co ltd",,5,0,0,1,[Precautions for use] 1,,,"Before use, remove sweat, water, and oil, and apply evenly to the armpit while rolling the ball in a clean state, then dry completely before wearing clothes"
vacc tetanus toxoid,tetanus toxoid,0.99,tetanus toxoid,Cortifoam | Prednisone,HYDROCORTISONE ACETATE | PREDNISONE,Bryant Ranch Prepack | Viatris Specialty LLC,,10,10,4,5,WARNINGS Rare instances of anaphylactoid reactions have occurred in patients receiving corticosteroid therapy (See ADVERSE REACTIONS: Allergic Reactions ),"Drug Interactions Amphotericin B Injection and Potassium-Depleting Agents When corticosteroids are administered concomitantly with potassium-depleting agents (e.g., amphotericin B, diuretics ), patients should be observed closely for development of hypokalemia","ADVERSE REACTIONS (listed alphabetically, under each subsection) The following adverse reactions have been reported with prednisone or other corticosteroids: anaphylactoid or hypersensitivity reactions, anaphylaxis, angioedema","INDICATIONS & USAGE Prednisone Tablets, USP are indicated in the following conditions: Endocrine Disorders Primary or secondary adrenocortical insufficiency (hydrocortisone or cortisone is the first choice: synthetic analogs may be used in conjunction with mineralocorticoids where applicable; in inf"
vaccine diphtheria,diphtheria vaccine,0.95,diphtheria vaccine,,,,,10,10,8,4,"WARNINGS Kidney, Liver, and Heart Transplant Cyclosporine, when used in high doses, can cause hepatotoxicity and nephrotoxicity ( see BOXED WARNING )",Drug Interactions A,"ADVERSE REACTIONS The principal adverse reactions of cyclosporine therapy are renal dysfunction, tremor, hirsutism, hypertension, and gum hyperplasia","INDICATIONS AND USAGE Cyclosporine is indicated for the prophylaxis of organ rejection in kidney, liver, and heart allogeneic transplants"
vaccine hepatitis a,hepatitis a vaccine,0.95,hepatitis a vaccine,Betadine | SILICEA,POVIDONE-IODINE | SILICEA,"Atlantis Consumer Healthcare, Inc. | Rxhomeo Private Limited d.b.a. Rxhomeo, Inc",,4,0,0,1,"WARNINGS This product is to be used for self-limiting conditions If symptoms do not improve in 4 days, or worsen, discontinue use and seek assistance of health professional",,,INDICATIONS Condition listed above or as directed by the physician
vaccine hepatitis b,hepatitis b vaccine,0.95,hepatitis b vaccine,Mekinist | Naproxen,NAPROXEN | TRAMETINIB,A-S Medication Solutions | Novartis Pharmaceuticals Corporation,,10,10,15,5,"WARNINGS Suicidal Behavior and Ideation Antiepileptic drugs (AEDs), including gabapentin, increase the risk of suicidal thoughts or behavior in patients taking these drugs for any indication",7 DRUG INTERACTIONS See Table 1 for clinically significant drug interactions with naproxen,6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the labeling:,1 INDICATIONS AND USAGE Naproxen tablets and naproxen sodium tablets are indicated for: the relief of the signs and symptoms of:
vaccine inactivated poliomyelitis type 1,inactivated poliovirus (IPOL) vaccine,0.95,inactivated poliovirus (IPOL) vaccine,,,,,10,10,8,4,"WARNINGS Kidney, Liver, and Heart Transplant Cyclosporine, when used in high doses, can cause hepatotoxicity and nephrotoxicity ( see BOXED WARNING )",Drug Interactions A,"ADVERSE REACTIONS The principal adverse reactions of cyclosporine therapy are renal dysfunction, tremor, hirsutism, hypertension, and gum hyperplasia","INDICATIONS AND USAGE Cyclosporine is indicated for the prophylaxis of organ rejection in kidney, liver, and heart allogeneic transplants"
vaccine mumps,mumps vaccine,0.95,mumps vaccine,,,,,10,10,8,4,"WARNINGS Kidney, Liver, and Heart Transplant Cyclosporine, when used in high doses, can cause hepatotoxicity and nephrotoxicity ( see BOXED WARNING )",Drug Interactions A,"ADVERSE REACTIONS The principal adverse reactions of cyclosporine therapy are renal dysfunction, tremor, hirsutism, hypertension, and gum hyperplasia","INDICATIONS AND USAGE Cyclosporine is indicated for the prophylaxis of organ rejection in kidney, liver, and heart allogeneic transplants"
vaccine pneumococcal,pneumococcal vaccine,0.95,pneumococcal vaccine,,,,,10,10,8,4,"WARNINGS Kidney, Liver, and Heart Transplant Cyclosporine, when used in high doses, can cause hepatotoxicity and nephrotoxicity ( see BOXED WARNING )",Drug Interactions A,"ADVERSE REACTIONS The principal adverse reactions of cyclosporine therapy are renal dysfunction, tremor, hirsutism, hypertension, and gum hyperplasia","INDICATIONS AND USAGE Cyclosporine is indicated for the prophylaxis of organ rejection in kidney, liver, and heart allogeneic transplants"
vaccine rabies anti,rabies immunoglobulin,0.95,rabies immunoglobulin,,,,,10,10,4,5,WARNINGS Rare instances of anaphylactoid reactions have occurred in patients receiving corticosteroid therapy (See ADVERSE REACTIONS: Allergic Reactions ),Drug Interactions The pharmacokinetic interactions listed below are potentially clinically important,"ADVERSE REACTIONS (listed alphabetically, under each subsection) The following adverse reactions have been reported with prednisone or other corticosteroids: anaphylactoid or hypersensitivity reactions, anaphylaxis, angioedema","INDICATIONS & USAGE Prednisone Tablets, USP are indicated in the following conditions: Endocrine Disorders Primary or secondary adrenocortical insufficiency (hydrocortisone or cortisone is the first choice: synthetic analogs may be used in conjunction with mineralocorticoids where applicable; in inf"
vaccine typhoid,typhoid vaccine,0.95,typhoid vaccine,,,,,10,10,8,4,"WARNINGS Kidney, Liver, and Heart Transplant Cyclosporine, when used in high doses, can cause hepatotoxicity and nephrotoxicity ( see BOXED WARNING )",Drug Interactions A,"ADVERSE REACTIONS The principal adverse reactions of cyclosporine therapy are renal dysfunction, tremor, hirsutism, hypertension, and gum hyperplasia","INDICATIONS AND USAGE Cyclosporine is indicated for the prophylaxis of organ rejection in kidney, liver, and heart allogeneic transplants"
vaccinium macrocarpon,cranberry,0.95,cranberry,A-3 | CITOMIX | E.O.L.,"ALDESLEUKIN - BINETRAKIN - CANAKINUMAB - CENTELLA ASIATICA - CRANBERRY - HUMAN INTERLEUKIN-6 (NONGLYCOSYLATED) - INTERFERON GAMMA-1B - LENOGRASTIM - PINEAPPLE - SUS SCROFA BONE MARROW - SUS SCROFA SMALL INTESTINE MUCOSA LYMPH FOLLICLE - SUS SCROFA THYMUS - | BLACKBERRY, BLUEBERRY, CRANBERRY, RASPBERRY, AND STRAWBERRY | STILLINGIA SYLVATICA, ZINCUM GLUCONICUM, THIAMINUM HYDROCHLORICUM, FRAGARIA VESCA, NICOTINAMIDUM, RHEUM (PALMATUM), SEROTONIN (HYDROCHLORIDE), 5-HYDROXYTRYPTOPHAN, BETAINUM MURIATICUM, BIOTIN, CHOLINUM, CYSTEINUM, DL-METHIONINE, L-ALANINE, L-CYSTINE, L-GLUTAMIC ACID, L-GLUTAMINE, L-LYSINE, L-METHIONINE, L-SERINE, PARA-AMINOBENZOIC ACID, POTASSIUM GLUCONATE, THYMUS (SUIS), THYROIDINUM (SUIS), UBIDECARENONUM, VITAMIN D3, DOPAMINE HYDROCHLORIDE, LITHIUM BROMATUM, SQUALENE, VACCINIUM MACROCARPON, OXYTOCIN,","DNA Labs, Inc. | Guna spa | InLight Creation, LLC.",,3,0,0,1,Stop use and ask doctor if symptoms persist more than 5 days or worsen,,,Immune support suring times of: Seasonal colds and flu
vaccinium oxycoccus fruit flesh ext,bilberry,0.95,bilberry,Bestmade Natural Products BM138 | Ear/Eye/Sinus Drops 5004 | HPNP,"BERBERIS VULGARIS, CHELIDONIUM MAJUS, KREOSOTUM, NATRUM SULPHURICUM, ORYCTOLAGUS CUNICULUS KIDNEY, ORYCTOLAGUS CUNICULUS PANCREATIN, PHOSPHORICUM ACIDUM, SYZYGIUM JAMBOLANUM, VACCINIUM MYRTILLUS | EAR/EYE/SINUS DROPS | GYMNEMA, SYZYGIUM, ABROMA AUG, CEPHLANDRA, VACCINIUM MYRTILLUS",Bestmade Natural Products | Professional Complementary Health Formulas | Seroyal USA,,7,0,0,4,Warnings and Storage: Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms,,,Uses Temporarily supports the metabolic system
valacyclovir,valacyclovir,0.95,valacyclovir,Valacyclovir | Valacyclovir Hydrochloride,VALACYCLOVIR | VALACYCLOVIR HYDROCHLORIDE,"Asclemed USA, Inc. | NuCare Pharmaceuticals,Inc. | PD-Rx Pharmaceuticals, Inc.",,0,1,12,5,,7 DRUG INTERACTIONS No clinically significant drug-drug or drug-food interactions with valacyclovir hydrochloride are known [see Clinical Pharmacology (12.3) ] ,6 ADVERSE REACTIONS The following serious adverse reactions are discussed in greater detail in other sections of the labeling: Thrombotic Thrombocytopenic Purpura/Hemolytic Uremic Syndrome [see Warnings and Precautions (5.1) ] ,1 INDICATIONS AND USAGE Valacyclovir hydrochloride is a deoxynucleoside analogue DNA polymerase inhibitor indicated for: Adult Patients ( 1.1 ) Cold Sores (Herpes Labialis) Genital Herpes Treatment in immunocompetent patients (initial or recurrent episode) Suppression in immunocompetent or HIV-1-inf
valganciclovir,valganciclovir,1.0,valganciclovir,Valganciclovir | Valganciclovir hydrochloride for Oral,VALGANCICLOVIR HYDROCHLORIDE,American Health Packaging | AvKARE,,0,10,11,2,,7 DRUG INTERACTIONS In vivo drug-drug interaction studies were not conducted with valganciclovir,6 ADVERSE REACTIONS The following serious adverse reactions are discussed in greater detail in other sections of the labeling: Hematologic Toxicity [see Warnings and Precautions ( 5.1 ) ],1 INDICATIONS AND USAGE Valganciclovir for oral solution is a deoxynucleoside analogue cytomegalovirus (CMV) DNA polymerase inhibitor indicated for: Pediatric Patients ( 1.2 ) Prevention of CMV disease in kidney and heart transplant patients at high risk
valine,valine,0.99,valine,Aminosyn-PF | Cardio Tonic | OSTEOBIOS,"CALCITONIN HUMAN - CALCIUM CARBONATE - CALCIUM FLUORIDE - CALCIUM PHOSPHATE - ISOLEUCINE - LEUCINE - LYSINE - METHIONINE - PHENYLALANINE - SUS SCROFA BONE - SUS SCROFA PARATHYROID GLAND - THREONINE - TRYPTOPHAN - VALINE - | ISOLEUCINE, LEUCINE, LYSINE ACETATE, METHIONINE, PHENYLALANINE, THREONINE, TRYPTOPHAN, VALINE, ALANINE, ARGININE, ASPARTIC ACID, GLUTAMIC ACID, GLYCINE, HISTIDINE, PROLINE, SERINE, TAURINE, AND TYROSINE | KALI MURIATICUM, KALI PHOSPHORICUM, PLANTAGO MAJOR, CACTUS GRANDIFLORUS, DIGITALIS PURPUREA, HEART (BOVINE), L-CARNITINE, L-VALINE, THYROIDINUM (SUIS), ABROTANUM (ARTEMISIA ABROTANUM), IODIUM, LECITHIN, SPIGELIA ANTHELMIA","BioActive Nutritional, Inc. | Guna spa | ICU Medical Inc.",,5,0,7,1,WARNINGS Stop use and ask doctor if symptoms persist more than 5 days,,"ADVERSE REACTIONS Local reactions consisting of erythema, phlebitis and thrombosis at the infusion site have occurred with peripheral intravenous infusion of amino acids particularly if other substances, such as antibiotics, are also administered through the same site",Take 15 minutes before meals
valpoic acid,valproic acid,0.99,valproic acid,VALPROIC ACID | Valproic Acid,VALPROIC ACID,"Lannett Company, Inc. | NorthStar Rx LLC | REMEDYREPACK INC.",,0,6,6,5,,"7 DRUG INTERACTIONS Hepatic enzyme-inducing drugs (e.g., phenytoin, carbamazepine, phenobarbital, primidone, rifampin) can increase valproate clearance, while enzyme inhibitors (e.g., felbamate) can decrease valproate clearance",6 ADVERSE REACTIONS The following serious adverse reactions are described below and elsewhere in the labeling: Hepatic failure [see Warnings and Precautions (5.1) ] Birth defects [see Warnings and Precautions (5.2) ] Decreased IQ following in utero exposure [see Warnings and Precautions (5.3) ] Panc,1 INDICATIONS AND USAGE Valproic acid is indicated for: Monotherapy and adjunctive therapy of complex partial seizures; sole and adjunctive therapy of simple and complex absence seizures; adjunctive therapy in patients with multiple seizure types that include absence seizures ( 1 ) 1.1 Epilepsy Valp
valproic acid,valproic acid,0.99,valproic acid,VALPROIC ACID | Valproic Acid,VALPROIC ACID,"Lannett Company, Inc. | NorthStar Rx LLC | REMEDYREPACK INC.",,0,6,6,5,,"7 DRUG INTERACTIONS Hepatic enzyme-inducing drugs (e.g., phenytoin, carbamazepine, phenobarbital, primidone, rifampin) can increase valproate clearance, while enzyme inhibitors (e.g., felbamate) can decrease valproate clearance",6 ADVERSE REACTIONS The following serious adverse reactions are described below and elsewhere in the labeling: Hepatic failure [see Warnings and Precautions (5.1) ] Birth defects [see Warnings and Precautions (5.2) ] Decreased IQ following in utero exposure [see Warnings and Precautions (5.3) ] Panc,1 INDICATIONS AND USAGE Valproic acid is indicated for: Monotherapy and adjunctive therapy of complex partial seizures; sole and adjunctive therapy of simple and complex absence seizures; adjunctive therapy in patients with multiple seizure types that include absence seizures ( 1 ) 1.1 Epilepsy Valp
