ingredient,canonical_name,groq_confidence,fda_search_term,brand_names,generic_names,manufacturers,dosage_forms,warnings_count,interactions_count,adverse_count,indications_count,first_warning,first_interaction,first_adverse,first_indication
potassium sorbate,potassium sorbate,0.99,potassium sorbate,Chemstat | Chemtox | Hepatatox,"GLYCERINUM, TARAXACUM OFFICINALE, PHYTOLACCA DECANDRA, ARSENICUM ALBUM, NITRICUM ACIDUM, NUX VOMICA, PETROLEUM, PHOSPHORICUM ACIDUM, PHOSPHORUS, ACETYLSALICYLICUM ACIDUM, GLONOINUM, INSULINUM (HUMAN), LITHIUM CARBONICUM, THYROIDINUM (SUIS), ACETICUM ACIDUM, BENZOICUM ACIDUM, BENZYL ALCOHOL, BORICUM ACIDUM, CHLORINUM, CORTISONE ACETICUM, EUGENOL, FOLLICULINUM, ISOPROPYL PALMITATE, LACTICUM ACIDUM, PETROLEUM JELLY, PHENYL BUTAZONE, PLUMBUM METALLICUM, POTASSIUM SORBATE, RESORCINUM, SALICYLICUM ACIDUM, | TRITICUM AESTIVUM, BERBERIS VULGARIS, GLYCYRRHIZA GLABRA, LAPPA MAJOR, RHAMNUS FRANGULA, RHAMNUS PURSHIANA, STILLINGIA SYLVATICA, TRIFOLIUM PRATENSE, XANTHOXYLUM FRAXINEUM, PHYTOLACCA DECANDRA, GLANDULA SUPRARENALIS SUIS, HEPAR SUIS, LYMPH NODE (SUIS), THYROIDINUM (SUIS), BELLADONNA, LYCOPODIUM CLAVATUM, NITRICUM ACIDUM, NUX VOMICA, PHOSPHORICUM ACIDUM, PHOSPHORUS, SALICYLICUM ACIDUM, CORTISONE ACETICUM, EUGENOL, STEARYL ALCOHOL, XYLITOL, FOLLICULINUM, BENZOICUM ACIDUM, CHLORINUM, POTASSIUM SORBATE, | TRITICUM AESTIVUM, CHELIDONIUM MAJUS, TARAXACUM OFFICINALE, GLUTATHIONE, HEPAR SUIS, THYROIDINUM (SUIS), LYCOPODIUM CLAVATUM, NUX VOMICA, PHOSPHORICUM ACIDUM, ADRENOCORTICOTROPHIN, SALICYLICUM ACIDUM, CORTISONE ACETICUM, EUGENOL, STEARYL ALCOHOL, XYLITOL, FOLLICULINUM, BENZOICUM ACIDUM, CHLORINUM POTASSIUM SORBATE, SORBITOL, RESORCINUM, BENZYL ALCOHOL, LACTICUM ACIDUM, ISOPROPYL PALMITATE, BORICUM ACIDUM, ACETICUM ACIDUM, PHENYL BUTAZONE, PETROLEUM JELLY, PLUMBUM METALLICUM","BioActive Nutritional, Inc | BioActive Nutritional, Inc. | Energique, Inc.",,5,0,0,2,"WARNINGS: If pregnant or breastfeeding, ask a health professional before use",,,"INDICATIONS: May temporarily relieve weakness and exhaustion, minor abdominal cramps, bloating, and vomiting.** **Claims based on traditional homeopathic practice, not accepted medical evidence"
potassium sulphate,potassium sulfate,0.99,potassium sulfate,Lyme Disease Support 1 | Melange combination | Schuessler Tissue Salts Comb D Skin Disorders,"ALUMEN, CALCAREA CARBONICA, DNA, FERRUM PHOSPHORICUM, HEPAR SULPHURIS CALCAREUM, KALI CARBONICUM, KALI MURIATICUM, KALI SULPHURICUM, MAGNESIA PHOSPHORICA, NATRUM MURIATICUM, NATRUM PHOSPHORICUM, RNA, SILICEA. | CALCAREA SULPHURICA, CALCIUM PHOSPHORICUM, KALI MURIATICUM, KALIUM PHOSPHORICUM, KALI SULPHURICUM, MAGNESIA PHOSPHORICA, NATRUM MURIATICUM, NATRUM PHOSPHORICUM, NATRIUM SULFURICUM, CALCAREA FLUORICA, FERRUM PHOSPHORICUM, SILICEA | KALI MURIATICUM,KALI SULPHURICUM,CALCAREA SULPHURICA,SILICEA",Martin & Pleasance Pty Ltd | OHM PHARMA INC. | Seroyal USA,,3,0,0,1,"Warnings Stop use and ask a doctor if : Symptoms persist for more than 7 days or worsen Inflammation, fever or infection is present or develops  Fever gets worse or lasts more than 3 days If skin eruptions are severe, or painful, seek the advice of a doctor",,,"Uses Temporarily relieves symptoms associated with Skin disorders Minor skin eruptions Acne Dry, scaly & flaky skin"
povidone,povidone,0.99,povidone,Betadine | Lights Povindone Iodine Scrub | MediChoice Povidone-Iodine Prep Pad,POVIDONE-IODINE,"Atlantis Consumer Healthcare, Inc. | Lights Medical Manufacture Co., Ltd. | O&M HALYARD, INC.",,1,0,0,1,Warnings For external use only,,,Uses First aid to help prevent infection in minor cuts scrapes burns
povidone k30,povidone,0.99,povidone,Betadine | Lights Povindone Iodine Scrub | MediChoice Povidone-Iodine Prep Pad,POVIDONE-IODINE,"Atlantis Consumer Healthcare, Inc. | Lights Medical Manufacture Co., Ltd. | O&M HALYARD, INC.",,1,0,0,1,Warnings For external use only,,,Uses First aid to help prevent infection in minor cuts scrapes burns
pralatrexate,pralatrexate,1.0,pralatrexate,Folotyn | Pralatrexate,PRALATREXATE,"Acrotech Biopharma Inc | Dr.Reddy's Laboratories Inc., | Fresenius Kabi USA, LLC",,0,5,12,5,,7 DRUG INTERACTIONS Avoid coadministration with probenecid or nonsteroidal anti-inflammatory drugs,6 ADVERSE REACTIONS The following clinically significant adverse reactions are described elsewhere in the labeling: Myelosuppression [ see Warnings and Precautions (5.1) ] Mucositis [ see Warnings and Precautions (5.2) ] Dermatologic Reactions [ see Warnings and Precautions (5.3) ] Tumor Lysis Syndr,1 INDICATIONS AND USAGE FOLOTYN is indicated for the treatment of patients with relapsed or refractory peripheral T-cell lymphoma (PTCL)
pramipexol,pramipexole,0.99,pramipexole,Pramipexole Dihydrochloride | Pramipexole Dihydrochloride Extended-Release | Pramipexole dihydrochloride,PRAMIPEXOLE DIHYDROCHLORIDE,"Alembic Pharmaceuticals Limited | Dr. Reddy's Laboratories Limited | Xiamen LP Pharmaceutical Co., Ltd.",,0,2,6,2,,7 DRUG INTERACTIONS Dopamine antagonists: May diminish the effectiveness of pramipexole (7.1),6 ADVERSE REACTIONS The following adverse reactions are discussed in greater detail in other sections of the labeling: Falling Asleep During Activities of Daily Living and Somnolence [see Warnings and Precautions (5.1) ] Symptomatic Orthostatic Hypotension [see Warnings and Precautions (5.2) ] Impul,1 INDICATIONS AND USAGE Pramipexole dihydrochloride extended-release tablets are indicated for the treatment of Parkinson's disease
pramoxin hcl,pamoate,0.95,pamoate,Hydroxyzine Pamoate | hydroxyzine pamoate,HYDROXYZINE PAMOATE,"Bryant Ranch Prepack | Proficient Rx LP | Teva Pharmaceuticals USA, Inc.",,2,0,8,5,WARNINGS Nursing Mothers It is not known whether this drug is excreted in human milk,,ADVERSE REACTIONS Side effects reported with the administration of hydroxyzine pamoate are usually mild and transitory in nature,INDICATIONS For symptomatic relief of anxiety and tension associated with psychoneurosis and as an adjunct in organic disease states in which anxiety is manifested
pramoxine,pramoxine,0.99,pramoxine,Equate Calaspray | SUNMARK TRIPLE ANTIBIOTIC PLUS PAIN RELIEF | WinCo Maximum Strength Triple Antibiotic,"BACITRACIN ZINC, NEOMYCIN SULFATE, POYMYXIN B SULFATE, AND PRAMOXINE HYDROCHRLORIDE | POLYMYXIN B SULFATE, BACITRACIN ZINC, NEOMYCIN SULFATE, AND PRAMOXINE HYDROCHLORIDE | PRAMOXINE HCL 1%, ZINC ACETATE 0.1%","A-S Medication Solutions | Walmart Inc | WinCo Foods, LLC",,2,0,0,1,Warnings For external use only Do not use if you are allergic to any of the ingredients Ask a doctor before use if you have deep or puncture wounds animal bites serious burns When using this product do not use in the eyes do not apply over large areas of the body Stop use and ask a doctor if you nee,,,Uses first aid to help prevent infection and for temporary relief of pain or discomfort in minor: cuts scrapes burns
prasterone enanthate,dehydroepiandrosterone enanthate,0.99,dehydroepiandrosterone enanthate,Testosterone,TESTOSTERONE,Prasco Laboratories,,0,9,10,5,,7 DRUG INTERACTIONS Androgens may decrease blood glucose and therefore may decrease insulin requirements in diabetic patients,6 ADVERSE REACTIONS The most common adverse reaction (incidence ≥ 3%) is skin reactions at the application site (16.1%),"1 INDICATIONS AND USAGE FORTESTA is indicated for replacement therapy in males for conditions associated with a deficiency or absence of endogenous testosterone: Primary hypogonadism (congenital or acquired) – testicular failure due to conditions such as cryptorchidism, bilateral torsion, orchitis, "
pravastatin,pravastatin,1.0,pravastatin,PRAVASTATIN SODIUM | Pravastatin Sodium,PRAVASTATIN SODIUM,American Health Packaging | Bryant Ranch Prepack,,0,10,8,5,,"7 DRUG INTERACTIONS For the concurrent therapy of either cyclosporine, fibrates, niacin (nicotinic acid), or erythromycin, the risk of myopathy increases [see Warnings and Precautions (5.1) and Clinical Pharmacology (12.3) ]",6 ADVERSE REACTIONS Pravastatin is generally well tolerated; adverse reactions have usually been mild and transient,1 INDICATIONS AND USAGE Therapy with lipid-altering agents should be only one component of multiple risk factor intervention in individuals at significantly increased risk for atherosclerotic vascular disease due to hypercholesterolemia
praziquantel,praziquantel,1.0,praziquantel,Biltricide | PRAZIQUANTEL,PRAZIQUANTEL,"Bayer HealthCare Pharmaceuticals Inc. | Endo USA, Inc.",,0,5,4,1,,"7 DRUG INTERACTIONS Moderate CYP 3A Inducers : Avoid concomitant administration of moderate CYP 3A inducers, for example, efavirenz ( 5.6 , 7.1 ) 7.1 CYP 3A Inducers Strong and Moderate CYP 3A Inducers Concomitant administration of praziquantel with Strong and Moderate CYP 3A inducers decrease prazi",6 ADVERSE REACTIONS The following serious or otherwise important adverse reactions are discussed elsewhere in the labeling: Clinical Deterioration [see Warnings and Precautions (5.1) ] Central Nervous System (CNS) Effects [see Warnings and Precautions (5.2) ] Potential Lack of Efficacy During the Ac,"1 INDICATIONS AND USAGE Praziquantel tablets are indicated in patients aged 1 year and older for the treatment of the following infections: Schistosomiasis due to all species of schistosoma (for example, Schistosoma mekongi, Schistosoma japonicum, Schistosoma mansoni and Schistosoma hematobium ), an"
prazosin,prazosin,0.99,prazosin,Prazosin HCL | Prazosin Hydrochloride,PRAZOSIN HCL | PRAZOSIN HYDROCHLORIDE,Aurobindo Pharma Limited | Direct_Rx | Preferred Pharmaceuticals Inc.,,10,4,15,5,"WARNINGS As with all alpha-blockers, prazosin hydrochloride may cause syncope with sudden loss of consciousness","Drug Interactions Prazosin hydrochloride has been administered without any adverse drug interaction in limited clinical experience to date with the following: (1) cardiac glycosides– digitalis and digoxin; (2) hypoglycemics–insulin, chlorpropamide, phenformin, tolazamide, and tolbutamide; (3) tranqu",ADVERSE REACTIONS Clinical trials were conducted on more than 900 patients,"INDICATIONS AND USAGE Prazosin hydrochloride capsules are indicated for the treatment of hypertension, to lower blood pressure"
prednisolone,prednisolone,0.95,prednisolone,PRED FORTE | PREDNISOLONE ACETATE | Prednisolone Acetate,PREDNISOLONE ACETATE,"Allergan, Inc. | Sandoz Inc | Sportpharm, Inc. dba Sportpharm",,10,0,9,1,"WARNINGS Prolonged use of corticosteroids may result in posterior subcapsular cataract formation and may increase intraocular pressure in susceptible individuals, resulting in glaucoma with damage to the optic nerve, defects in visual acuity and fields of vision",,ADVERSE REACTIONS The following adverse reactions have been identified during use of PRED FORTE ® ,"INDICATIONS AND USAGE PRED FORTE ® is indicated for the treatment of steroid-responsive inflammation of the palpebral and bulbar conjunctiva, cornea, and anterior segment of the globe"
prednisolone acetate,prednisolone,0.99,prednisolone,PRED FORTE | PREDNISOLONE ACETATE | Prednisolone Acetate,PREDNISOLONE ACETATE,"Allergan, Inc. | Sandoz Inc | Sportpharm, Inc. dba Sportpharm",,10,0,9,1,"WARNINGS Prolonged use of corticosteroids may result in posterior subcapsular cataract formation and may increase intraocular pressure in susceptible individuals, resulting in glaucoma with damage to the optic nerve, defects in visual acuity and fields of vision",,ADVERSE REACTIONS The following adverse reactions have been identified during use of PRED FORTE ® ,"INDICATIONS AND USAGE PRED FORTE ® is indicated for the treatment of steroid-responsive inflammation of the palpebral and bulbar conjunctiva, cornea, and anterior segment of the globe"
prednisone,prednisone,0.95,prednisone,PredniSONE | Prednisone,PREDNISONE,A-S Medication Solutions | Bryant Ranch Prepack | Proficient Rx LP,,10,10,1,5,"WARNINGS In patients on corticosteroid therapy subjected to unusual stress, increased dosage of rapidly acting corticosteroids before, during, and after the stressful situation is indicated","Drug Interactions Amphotericin B Injection and Potassium-Depleting Agents When corticosteroids are administered concomitantly with potassium-depleting agents (e.g., amphotericin B, diuretics ), patients should be observed closely for development of hypokalemia","ADVERSE REACTIONS Fluid and Electrolyte Disturbances Sodium retention Fluid retention Congestive heart failure in susceptible patients Potassium loss Hypokalemic alkalosis Hypertension Musculoskeletal Muscle weakness Steroid myopathy Loss of muscle mass Osteoporosis Tendon rupture, particularly of t",INDICATIONS Prednisone tablets are indicated in the following conditions: 1
pregabalin,pregabalin,0.95,pregabalin,PREGABALIN | Pregabalin,PREGABALIN,"Bryant Ranch Prepack | Solco Healthcare US, LLC",,0,7,6,1,,"7 DRUG INTERACTIONS Since pregabalin is predominantly excreted unchanged in the urine, undergoes negligible metabolism in humans (less than 2% of a dose recovered in urine as metabolites), and does not bind to plasma proteins, its pharmacokinetics are unlikely to be affected by other agents through ",6 ADVERSE REACTIONS The following serious adverse reactions are described elsewhere in the labeling: Angioedema [see Warnings and Precautions (5.1) ] Hypersensitivity [see Warnings and Precautions (5.2) ] Suicidal Behavior and Ideation [see Warnings and Precautions (5.3) ] Respiratory Depression [se,1 INDICATIONS AND USAGE Pregabalin capsules are indicated for: Management of neuropathic pain associated with diabetic peripheral neuropathy Management of postherpetic neuralgia Adjunctive therapy for the treatment of partial-onset seizures in patients 1 month of age and older Management of fibromya
prilocaine,prilocaine,0.95,prilocaine,Hilook Numbing Cream | Lidocaine and prilocaine | NPAG Tattoo Numbing Cream,"LIDOCAINE | LIDOCAINE AND PRILOCAINE | PROCAINE, TETRACAINE, PRILOCAINE","Guangdong Aimu Biological Technology Co., Ltd | USA MINGER Inc. | Viona Pharmaceuticals Inc",,10,3,15,4,WARNINGS Application of lidocaine and prilocaine cream to larger areas or for longer times than those recommended could result in sufficient absorption of lidocaine and prilocaine resulting in serious adverse effects (see Individualization of Dose ),Drug Interactions Lidocaine and prilocaine cream should be used with caution in patients receiving Class I antiarrhythmic drugs (such as tocainide and mexiletine) since the toxic effects are additive and potentially synergistic,"ADVERSE REACTIONS Localized Reactions During or immediately after treatment with lidocaine and prilocaine cream on intact skin, the skin at the site of treatment may develop erythema or edema or may be the locus of abnormal sensation","INDICATIONS AND USAGE Lidocaine and prilocaine cream USP, (a eutectic mixture of lidocaine 2.5% and prilocaine 2.5%) is indicated as a topical anesthetic for use on:"
procaine,procaine,0.95,procaine,NPAG Tattoo Numbing Cream | TKTX NUMB | TXTK NUMB,"PROCAINE | PROCAINE, TETRACAINE, PRILOCAINE",USA MINGER Inc.,,1,0,0,1,Warnings For external use only,,,"Use Tattoo, waxing and hair removal etc"
procapil,procainamide,0.95,procainamide,Procainamide Hydrochloride,PROCAINAMIDE HYDROCHLORIDE,"Hospira, Inc. | Medical Purchasing Solutions, LLC | REMEDYREPACK INC.",,10,3,13,5,"WARNINGS Mortality: In the National Heart, Lung and Blood Institute's Cardiac Arrhythmia Suppression Trial (CAST), a long-term, multicentered, randomized, double-blind study in patients with asymptomatic non-life-threatening ventricular arrhythmias who had a myocardial infarction more than six days ","Drug Interactions If other antiarrhythmic drugs are being used, additive effects on the heart may occur with PA administration, and dosage reduction may be necessary (see WARNINGS )",ADVERSE REACTIONS Cardiovascular System : Hypotension and serious disturbances of cardiorhythm such as ventricular asystole or fibrillation are more common with intravenous administration of PA than with intramuscular administration,"INDICATIONS AND USAGE Procainamide hydrochloride injection is indicated for the treatment of documented ventricular arrhythmias, such as sustained ventricular tachycardia, that, in the judgement of the physician, are life-threatening"
procapil tm,procainamide,0.95,procainamide,Procainamide Hydrochloride,PROCAINAMIDE HYDROCHLORIDE,"Hospira, Inc. | Medical Purchasing Solutions, LLC | REMEDYREPACK INC.",,10,3,13,5,"WARNINGS Mortality: In the National Heart, Lung and Blood Institute's Cardiac Arrhythmia Suppression Trial (CAST), a long-term, multicentered, randomized, double-blind study in patients with asymptomatic non-life-threatening ventricular arrhythmias who had a myocardial infarction more than six days ","Drug Interactions If other antiarrhythmic drugs are being used, additive effects on the heart may occur with PA administration, and dosage reduction may be necessary (see WARNINGS )",ADVERSE REACTIONS Cardiovascular System : Hypotension and serious disturbances of cardiorhythm such as ventricular asystole or fibrillation are more common with intravenous administration of PA than with intramuscular administration,"INDICATIONS AND USAGE Procainamide hydrochloride injection is indicated for the treatment of documented ventricular arrhythmias, such as sustained ventricular tachycardia, that, in the judgement of the physician, are life-threatening"
procarbazine,procarbazine,0.99,procarbazine,Matulane,PROCARBAZINE HYDROCHLORIDE,"Leadiant Biosciences, Inc.",,10,2,15,2,"WARNINGS To minimize CNS depression and possible potentiation, barbiturates, antihistamines, narcotics, hypotensive agents or phenothiazines should be used with caution",Drug Interactions See WARNINGS section,"ADVERSE REACTIONS Leukopenia, anemia and thrombopenia occur frequently",INDICATIONS AND USAGE Matulane is indicated for use in combination with other anticancer drugs for the treatment of Stage III and IV Hodgkin's disease
procarbazine hydrochloride,procarbazine,0.99,procarbazine,Matulane,PROCARBAZINE HYDROCHLORIDE,"Leadiant Biosciences, Inc.",,10,2,15,2,"WARNINGS To minimize CNS depression and possible potentiation, barbiturates, antihistamines, narcotics, hypotensive agents or phenothiazines should be used with caution",Drug Interactions See WARNINGS section,"ADVERSE REACTIONS Leukopenia, anemia and thrombopenia occur frequently",INDICATIONS AND USAGE Matulane is indicated for use in combination with other anticancer drugs for the treatment of Stage III and IV Hodgkin's disease
procarol ws,procainamide,0.95,procainamide,Procainamide Hydrochloride,PROCAINAMIDE HYDROCHLORIDE,"Hospira, Inc. | Medical Purchasing Solutions, LLC | REMEDYREPACK INC.",,10,3,13,5,"WARNINGS Mortality: In the National Heart, Lung and Blood Institute's Cardiac Arrhythmia Suppression Trial (CAST), a long-term, multicentered, randomized, double-blind study in patients with asymptomatic non-life-threatening ventricular arrhythmias who had a myocardial infarction more than six days ","Drug Interactions If other antiarrhythmic drugs are being used, additive effects on the heart may occur with PA administration, and dosage reduction may be necessary (see WARNINGS )",ADVERSE REACTIONS Cardiovascular System : Hypotension and serious disturbances of cardiorhythm such as ventricular asystole or fibrillation are more common with intravenous administration of PA than with intramuscular administration,"INDICATIONS AND USAGE Procainamide hydrochloride injection is indicated for the treatment of documented ventricular arrhythmias, such as sustained ventricular tachycardia, that, in the judgement of the physician, are life-threatening"
